Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,company_name,sector,industry,date
94.91,95.0,93.21,93.49,4120587,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-04-16
93.39,96.03,93.28,95.5,7030000,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-04-17
95.8,96.23,94.16,94.7,7691376,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-04-21
94.4,95.98,93.79,95.81,5233581,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-04-22
95.0,95.0,92.71,93.89,8497440,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-04-23
93.08,93.46,91.87,92.7,11292294,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-04-24
95.49,95.81,91.84,93.91,9598982,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-04-25
93.64,93.91,90.8,90.96,7172943,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-04-28
90.69,92.62,89.83,92.33,5941143,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-04-29
93.15,93.74,91.36,92.19,5916164,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-04-30
91.16,91.92,90.43,90.69,4115679,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-01
91.07,91.59,89.75,90.48,4715685,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-02
90.94,91.05,90.2,90.74,4084425,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-05
90.42,91.56,89.98,91.0,3605780,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-06
90.69,91.42,90.1,90.88,4401163,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-07
90.72,91.88,90.5,90.83,3550715,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-08
90.66,90.96,89.71,89.81,3846266,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-09
88.99,89.55,87.63,89.14,6071562,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-12
88.98,88.98,86.94,87.88,5458530,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-13
87.68,87.89,87.06,87.57,3699470,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-14
87.97,89.68,87.97,89.63,4002977,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-15
90.0,91.36,89.6,91.23,4650647,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-16
91.5,91.85,90.58,91.74,3769947,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-19
91.71,92.16,91.44,91.99,3941756,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-20
91.33,91.94,91.04,91.67,4569263,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-21
91.07,91.98,90.47,90.9,5098558,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-22
91.93,92.74,90.71,92.59,6723754,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-23
92.61,93.6,92.06,92.43,6055245,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-27
92.15,93.42,91.65,91.76,5288798,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-28
91.33,92.32,91.06,92.3,4718649,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-29
92.75,93.48,92.27,92.94,6317396,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-05-30
92.22,92.69,91.2,91.93,3152490,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-02
91.71,91.72,90.43,90.62,4775998,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-03
90.7,91.29,89.96,90.2,3948541,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-04
90.23,90.36,89.43,90.15,5123516,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-05
90.28,90.7,90.0,90.24,4716503,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-06
89.76,91.37,89.71,90.87,5893020,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-09
91.18,92.24,90.86,91.94,4533186,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-10
91.86,92.63,91.51,92.11,5353815,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-11
92.18,93.17,91.95,93.14,4701872,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-12
92.87,93.05,90.09,90.26,5331994,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-13
90.7,91.42,90.02,90.11,5710519,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-16
90.28,90.28,88.53,88.63,5145943,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-17
88.75,88.92,87.64,88.19,5107047,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-18
88.03,88.68,87.76,87.78,9573077,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-20
87.87,88.71,87.39,88.67,5095568,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-23
88.4,88.75,87.4,88.18,4556437,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-24
87.38,88.27,87.07,87.8,3571062,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-25
87.87,88.35,87.43,87.79,5814019,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-26
87.87,88.9,87.74,88.71,6946169,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-27
88.54,91.25,88.5,90.9,7782776,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-06-30
91.1,92.42,90.82,92.04,6022949,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-01
91.83,92.43,91.36,92.4,5342188,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-02
92.8,93.12,91.9,92.78,3300931,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-03
92.72,94.19,92.66,93.33,5794125,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-07
92.67,93.1,92.13,92.14,6099831,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-08
92.15,92.52,91.08,91.58,6034229,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-09
91.32,91.66,90.61,90.62,4532014,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-10
90.06,90.26,89.1,89.58,4372806,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-11
89.53,89.53,87.74,88.85,3648366,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-14
88.85,89.69,88.07,88.15,3788517,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-15
88.08,88.52,87.17,87.66,4198063,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-16
87.66,88.32,86.95,87.24,3788207,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-17
86.7,87.51,86.5,86.84,4973934,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-18
86.64,87.2,86.57,86.64,3523493,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-21
86.91,88.73,86.7,88.7,5047677,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-22
88.86,88.87,88.18,88.79,3520261,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-23
88.86,89.16,88.24,88.45,2503810,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-24
88.39,88.81,87.49,87.93,3186117,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-25
87.8,87.88,86.37,86.47,4823676,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-28
86.88,88.02,86.46,86.86,4382390,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-29
87.08,87.45,85.56,85.8,4638751,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-30
85.53,85.64,83.53,83.85,9561024,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-07-31
84.02,86.23,82.7,83.51,9606750,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-01
83.39,84.0,82.4,83.36,5536602,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-04
83.01,83.88,82.89,83.06,6373400,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-05
83.16,84.91,82.58,84.61,5537237,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-06
84.58,84.99,84.12,84.71,4000715,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-07
84.46,85.14,84.32,84.69,4134018,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-08
84.74,85.02,84.16,84.45,3515930,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-11
84.55,85.0,84.18,84.97,5334149,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-12
85.17,87.01,85.11,86.34,3534400,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-13
85.65,85.78,84.46,84.65,3497281,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-14
85.01,85.32,84.57,85.07,4150429,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-15
85.25,85.32,84.25,84.26,3906764,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-18
84.47,86.07,84.42,85.85,4548276,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-19
86.19,87.94,85.46,86.05,5944117,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-20
85.59,86.3,85.3,86.28,4925387,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-21
86.57,87.33,85.32,85.94,4087423,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-22
85.82,86.0,84.0,84.06,4482039,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-25
84.0,84.84,83.85,84.14,6163128,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-26
84.15,84.46,83.77,84.45,4196857,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-27
84.28,84.68,83.22,83.42,5321535,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-28
83.63,84.3,83.22,84.07,3934843,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-08-29
84.18,84.59,83.58,84.39,5288787,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-02
84.52,84.75,82.65,83.81,5048273,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-03
84.1,84.1,83.02,83.67,6202670,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-04
83.47,85.76,83.12,85.13,6165469,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-05
84.92,85.08,83.97,84.19,3975831,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-08
84.07,84.69,83.8,84.28,3585393,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-09
83.71,84.08,82.29,83.2,4405994,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-10
83.38,84.3,83.25,84.06,3362436,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-11
83.75,84.54,83.27,83.28,3169223,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-12
83.21,83.74,81.6,82.13,6605836,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-15
82.35,82.58,81.41,81.48,6555266,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-16
81.79,82.97,81.51,82.22,3952149,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-17
81.31,82.12,81.01,81.53,3719289,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-18
81.73,81.95,81.03,81.17,14727803,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-19
81.3,81.39,79.29,79.36,5864299,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-22
79.5,80.22,78.76,80.15,5400416,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-23
79.83,81.38,79.77,81.13,6406355,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-24
81.26,81.51,79.28,79.7,6060058,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-25
79.8,79.96,79.18,79.59,4263399,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-26
79.61,80.56,79.04,80.4,4714043,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-29
80.28,80.48,79.6,79.94,6643974,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-09-30
80.25,80.4,78.86,79.01,7014403,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-10-01
78.6,79.31,78.18,78.31,5667342,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-10-02
78.33,78.87,77.91,78.0,6725785,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-10-03
78.0,78.42,77.32,77.45,7520864,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-10-06
77.55,79.46,77.09,79.11,7362673,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-10-07
78.94,79.43,77.83,78.0,5928899,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-10-08
78.0,78.51,77.65,77.81,6468682,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-10-09
78.04,78.77,77.81,77.96,5100852,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-10-10
77.45,77.9,76.68,76.98,5757958,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-10-13
77.13,78.47,76.91,78.4,5515159,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-10-14
77.66,78.3,77.46,77.63,5321225,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-10-15
77.72,78.54,77.6,78.08,7215308,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-10-16
78.01,79.28,77.75,79.12,5949734,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-10-17
79.23,79.35,78.69,78.75,4087645,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-10-20
78.82,79.05,78.22,78.62,4447176,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-10-21
78.64,80.43,78.5,79.86,6773720,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-10-22
79.75,79.81,77.94,78.44,6198966,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-10-23
79.21,79.5,77.88,78.0,4247468,0.0,0.0,CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-10-24
77.87,78.06,77.38,77.83,8337400,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-10-27
77.47,77.79,76.77,77.14,6814500,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-10-28
76.7,76.77,75.38,75.73,8658100,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-10-29
75.95,76.77,75.84,76.51,8657900,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-10-30
75.55,77.16,74.62,77.05,17696500,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-10-31
76.57,76.8,74.55,74.98,10824100,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-11-03
75.8,76.59,75.0,76.55,8928100,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-11-04
76.76,77.14,76.01,76.91,7515000,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-11-05
76.6,77.63,76.45,77.27,6823200,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-11-06
77.85,78.99,77.09,78.76,8565900,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-11-07
78.39,78.99,78.04,78.47,6801100,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-11-10
78.79,79.67,77.92,79.47,8253200,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-11-11
79.43,79.74,78.53,78.56,5936600,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-11-12
78.63,79.35,78.48,78.79,6161192,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-11-13
78.87,79.68,77.872,78.05,6950868,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-11-14
78.28,79.38,77.995,78.81,6463289,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-11-17
79.22,79.65,78.54,79.33,5844134,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-11-18
79.25,79.36,78.33,78.47,3832211,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-11-19
78.08,79.21,77.63,78.86,5985020,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-11-20
79.39,81.35,79.1,80.93,7633296,0.0,0.0,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,2025-11-21
